Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Fiji,FJI,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,93.6215609537076,93.3328625255853,93.0437432138971,92.7542060099235,92.7542897592228,..
Finland,FIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Finland,FIN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.9999988873824,99.9999969157891,100,99.9999988667298,99.9999966968731,..
Finland,FIN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.4479703400958,99.4479633785746,99.447963421715,99.4479540389609,99.4479455340914,..
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
France,FRA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,100,100,100,99.9999974759961,..
France,FRA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,98.6476102264443,98.6468028432762,98.6459966836726,98.6451856910254,98.6443761623837,..
French Polynesia,PYF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
French Polynesia,PYF,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,100,100,100,100,..
French Polynesia,PYF,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,97.5540106686156,97.5429803887293,97.531950108843,97.5209198289567,97.5098895490704,..
Gabon,GAB,Access to electricity (% of population),EG.ELC.ACCS.ZS,91.1,91.8,93.5,94.1,..,..
Gabon,GAB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,87.7393004139279,87.9954718713657,88.2419436860256,88.479261326667,88.5995009085574,..
Gabon,GAB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,52.8720170958258,54.3351602742865,55.8117052668054,57.3016336632799,57.4015026293834,..
"Gambia, The",GMB,Access to electricity (% of population),EG.ELC.ACCS.ZS,62.2,63.7,65.4,66.9,..,..
"Gambia, The",GMB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,85.0680326919843,85.696311673001,86.3212416883552,86.7155739795785,87.1034800376148,..
"Gambia, The",GMB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,47.3645750957407,47.5364188505618,47.7159912011406,47.9457928819298,48.1711442175538,..
Georgia,GEO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Georgia,GEO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,96.7382823190877,96.877911792559,97.016455433381,97.1538358776458,97.2900166595814,..
Georgia,GEO,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,88.1470373073336,88.7819724294363,89.416046138405,90.04898468576,90.6806864880112,..
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Germany,DEU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.9999988416059,99.9999988425523,99.9999971569363,99.9999970615884,100,..
Germany,DEU,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.2256156866511,99.2258902349631,99.2262023543276,99.2265552501835,99.2269528917777,..
Ghana,GHA,Access to electricity (% of population),EG.ELC.ACCS.ZS,85.4,86.3,85.1,89.5,..,..
Ghana,GHA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,85.8052795210658,86.841252750433,87.8775520835237,88.8910495956232,89.9220116872755,..
Ghana,GHA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,26.5532224510153,27.7916388048117,29.0423190138112,30.3048454596217,31.5789404731982,..
Gibraltar,GIB,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Gibraltar,GIB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,100,100,100,100,..
Gibraltar,GIB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,100,100,100,100,100,..
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Greece,GRC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.9999990325072,100,99.9999998124246,99.9999984078161,100,..
Greece,GRC,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,98.9937448356397,98.9971863349773,99.0005834270921,99.0039477070011,99.0072631280035,..
Greenland,GRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Greenland,GRL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,100,100,100,100,..
Greenland,GRL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,62.5,62.5,62.5,..,..,..
Grenada,GRD,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.4,93.7,94.2,94.4,..,..
Grenada,GRD,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..
Grenada,GRD,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,92.7121229976892,92.6192396904393,92.6192396904393,92.6192396904393,92.6192396904393,..
Guam,GUM,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Guam,GUM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.5242333892321,99.526767392586,99.5293013959399,99.5293013959399,99.5293013959399,..
Guam,GUM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,90.2490294142436,90.3128042815002,90.3765791487569,90.3765791487569,90.3765791487569,..
Guatemala,GTM,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.6,97.9,99.1,100,..,..
Guatemala,GTM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,92.3138179561227,92.5346655416111,92.7535006676254,92.9701335518689,93.1845373918033,..
Guatemala,GTM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,68.8862996420965,69.4621730094076,70.0349423501554,70.6041253212475,71.1696950985045,..
Guinea,GIN,Access to electricity (% of population),EG.ELC.ACCS.ZS,44.7,46.8,47.7,51.1,..,..
Guinea,GIN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,69.4483664321703,70.7443560609114,72.0532813701912,73.3743676551949,74.1924841600776,..
Guinea,GIN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,28.8045342946628,30.0258495167405,31.2707423118105,32.538855541003,32.6496371481415,..
Guinea-Bissau,GNB,Access to electricity (% of population),EG.ELC.ACCS.ZS,33.4,35.8,37.4,40.5,..,..
Guinea-Bissau,GNB,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,61.4023709076856,61.5510835646003,61.6363537721631,61.7218282479049,61.8077030171668,..
Guinea-Bissau,GNB,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,27.2502045881432,28.6139998460415,28.7228575496477,28.8319728978299,28.9416006403664,..
Guyana,GUY,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.3,92.9,93,98.9,..,..
Guyana,GUY,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,95.0516966520853,95.3488391542383,95.6449359016068,95.644614726529,95.6442641595321,..
Guyana,GUY,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,90.0231335168154,90.6881198033659,91.3010008247863,91.3046762515848,91.3087218189458,..
Haiti,HTI,Access to electricity (% of population),EG.ELC.ACCS.ZS,46.3,47.2,49.3,51.3,..,..
Haiti,HTI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,70.4880763209359,71.2216853162772,71.9372349296848,72.6351234532977,73.3157500565915,..
Haiti,HTI,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,28.6576196940519,28.793303113228,28.9133013445226,29.0180834702733,29.1081189443114,..
Honduras,HND,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.1,94.1,94.4,95.6,..,..
Honduras,HND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,94.3301083793908,94.6929450618276,95.0903952846631,95.4348773364813,95.7293716551666,..
Honduras,HND,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,84.0337747326909,84.9512648992071,85.8633965875938,86.7701956081898,87.6717912057898,..
"Hong Kong SAR, China",HKG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
"Hong Kong SAR, China",HKG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,100,100,100,100,..
"Hong Kong SAR, China",HKG,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,95.320907188577,95.19927375677,95.077640324963,94.956006893156,94.834373461349,..
Hungary,HUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Hungary,HUN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.7437164369776,99.9722511315841,99.9999990521068,100,100,..
Hungary,HUN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,97.9837062795673,97.9812382429156,97.9787350415865,97.976195278385,97.9736275561386,..
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Iceland,ISL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.9999964455788,100,99.9999992337629,100,100,..
Iceland,ISL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,98.7805419679259,98.7799498182969,98.7793239094093,98.7786759933373,98.7780018629454,..
India,IND,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.5,99.6,99.2,99.5,..,..
India,IND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,93.0977309081783,93.760281159736,94.4191311935781,95.0740565981493,95.7247373523918,..
India,IND,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,72.0482326780192,74.9328568041953,77.8161883735175,80.6978943350927,83.380872478201,..
Indonesia,IDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,97,99.2,100,99.4,..,..
Indonesia,IDN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,89.0851606060889,89.4041137814594,89.7113532580834,89.3578482222748,89.008759557411,..
Indonesia,IDN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,82.2571090356155,84.339850898343,85.6486611717997,86.9363345400971,88.2031685658499,..
"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
"Iran, Islamic Rep.",IRN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,97.3960598410528,97.5146314590197,97.6301442880843,97.742552873025,97.8520635920898,..
"Iran, Islamic Rep.",IRN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,90.2667726388145,90.3162236149744,90.3647309306855,90.4119852074826,90.458288016159,..
Iraq,IRQ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Iraq,IRQ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,98.3599044196543,98.3711569251332,98.3828518441967,98.3950469684624,98.4076938287767,..
Iraq,IRQ,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,98.4932660483814,98.4959720542325,98.4987799022337,98.501709975411,98.5047513855653,..
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Ireland,IRL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,97.0298506240387,97.0473662537478,97.0645722234347,97.0814633122255,97.0980337007013,..
Ireland,IRL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,89.7865313699403,89.7724871048145,89.757648052779,89.742009351926,89.7256064199387,..
Isle of Man,IMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Isle of Man,IMN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.6110080645161,99.7474298387097,99.8838516129032,100,100,..
Isle of Man,IMN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,100,100,100,100,100,..
Israel,ISR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Israel,ISR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.9999976530211,100,100,99.999996982634,99.9999993081787,..
Israel,ISR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.9360127624406,99.9301799523059,99.924519816082,99.9190335270473,99.9200782006513,..
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Italy,ITA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.9170340740928,99.9170340740928,99.9170340740928,99.9170340740928,99.9170340740928,..
Italy,ITA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.8851578267552,99.8850975832792,99.8850325902598,99.8849719036501,99.8849043408577,..
Jamaica,JAM,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7,100,100,97.7,..,..
Jamaica,JAM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,88.8977273219084,88.5656727695016,88.231486530264,87.895030779808,87.5562621347732,..
Jamaica,JAM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,89.5245308476169,90.0509072917054,90.5767034338028,91.1018987715533,91.6264600288818,..
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Japan,JPN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.0783962742638,99.1133201720243,99.1482440697849,99.1831679675454,99.1831679675454,..
Japan,JPN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.9523862975872,99.9501173283763,99.9478483591655,99.9455793899546,99.9433104207437,..
Jordan,JOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,99.9,100,100,..,..
Jordan,JOR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.1712730302314,99.200324026186,99.229144722644,99.2577307145329,99.2861089236717,..
Jordan,JOR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,96.8379669917401,96.7318948068054,96.6260204300308,96.5203168428374,96.4147907489487,..
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Kazakhstan,KAZ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,96.9217657494766,97.2275162757939,97.531338883182,97.8328139720823,97.8336528246685,..
Kazakhstan,KAZ,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,97.9463161907176,97.9538478987078,97.9526402205332,97.948876378574,97.9447423331533,..
Kenya,KEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,71.5,76.5,76,76.2,..,..
Kenya,KEN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,62.318211896262,63.1426684243247,63.96426197234,64.7820788557808,65.5965968528709,..
Kenya,KEN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,38.018340896347,38.7368777065186,39.454252565811,40.1703366344741,40.8849654611543,..
Kiribati,KIR,Access to electricity (% of population),EG.ELC.ACCS.ZS,91,92.8,94.4,95.9,..,..
Kiribati,KIR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,76.6890512985404,77.5479842310266,78.7016541788502,78.8873728718607,79.0683447485722,..
Kiribati,KIR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,44.2810965836604,44.6738091395008,45.0352022161591,45.1052498687683,45.1735078207297,..
"Korea, Dem. People's Rep.",PRK,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.5,52.6,54.7,57.5,..,..
"Korea, Dem. People's Rep.",PRK,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,93.8438447876847,93.8651377109975,93.8875010138071,93.9109177513255,..,..
"Korea, Dem. People's Rep.",PRK,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,84.6654650844227,84.7140378530296,84.7650382260713,84.8184516885649,..,..
"Korea, Rep.",KOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
"Korea, Rep.",KOR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.7656731282421,99.8371059639777,99.9085387997134,99.979971635449,100,..
"Korea, Rep.",KOR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.7948537857931,99.7784787407445,99.762103695696,99.7457286506475,99.7293536055989,..
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..
Kosovo,XKX,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..
Kosovo,XKX,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..
Kuwait,KWT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Kuwait,KWT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,100,100,100,100,..
Kuwait,KWT,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,100,100,100,100,100,..
Kyrgyz Republic,KGZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,99.7,99.7,100,..,..
Kyrgyz Republic,KGZ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,92.5873159897583,93.250254637138,93.777081084542,94.3000416733557,94.9430591604871,..
Kyrgyz Republic,KGZ,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,98.017628465842,98.1478549913374,98.278227766543,98.4088738227501,98.5398995968815,..
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.3,100,100,96.5,..,..
Lao PDR,LAO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,85.8856322944911,87.5242448127318,89.1450177580789,92.6257164263436,95.8635794968398,..
Lao PDR,LAO,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,80.7027420895793,83.0975867054683,85.1292056400031,86.9959981840748,88.7314131605599,..
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Latvia,LVA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,98.63057400499,98.6663184077259,98.7019358387321,98.7373706487975,98.7726032777308,..
Latvia,LVA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,91.7520645595703,92.0069797523466,92.2626087395691,92.5186835470802,92.5346142806387,..
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Lebanon,LBN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,92.6,92.6,92.6,92.6,92.6,..
Lebanon,LBN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.2,99.2,99.2,99.2,99.2,..
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,47.5,50.4,50,57.3,..,..
Lesotho,LSO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,75.7168396878056,76.300316439538,76.8886585638557,77.481451488906,78.0789963759688,..
Lesotho,LSO,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,42.7284382834052,44.0363729437393,45.3328485039477,46.6178621737328,47.8913481422717,..
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,27.6,29.8,31.8,32.5,..,..
Liberia,LBR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,76.193954779971,76.8629734925215,77.5249138658914,78.180013925929,78.8278345445612,..
Liberia,LBR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,21.0772995001903,21.631407651363,22.1923063601074,22.7604195167576,23.3351954904068,..
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,69.4,70.2,70,73.2,..,..
Libya,LBY,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,95.2627789492743,95.5357202334962,95.808661517718,96.08160280194,96.3545440861619,..
Libya,LBY,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,88.9267133718033,88.8198215396721,88.712929707541,88.6060378754098,88.4991460432787,..
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Liechtenstein,LIE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,100,100,100,100,..
Liechtenstein,LIE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.95,99.95,99.95,99.95,99.95,..
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Lithuania,LTU,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,98.8922199280899,99.2383026544667,99.5802232857586,99.9175659134354,99.9182026791093,..
Lithuania,LTU,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,94.786284769893,95.3414364231375,95.8940517663177,96.3848409552758,96.3965645962382,..
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Luxembourg,LUX,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,100,99.9999976223575,99.9999993622078,100,..
Luxembourg,LUX,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,97.6101288941599,97.6077017276341,97.6053918019199,97.6032304799558,97.6011739095936,..
"Macao SAR, China",MAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
"Macao SAR, China",MAC,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,100,100,100,100,..
"Macao SAR, China",MAC,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,100,100,100,100,100,..
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,32,35.1,36.1,39.4,..,..
Madagascar,MDG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,52.2020747813196,52.9732968597974,53.7386722482621,54.4969430342798,55.3389608321256,..
Madagascar,MDG,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,13.6947390405503,14.2229663442332,14.7542849047499,15.2883891812498,15.3671469967754,..
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,11.5,14.2,14,15.6,..,..
Malawi,MWI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,69.8639475231257,70.6341661895421,71.4013801873198,72.2285522528925,73.0535741738591,..
Malawi,MWI,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,44.9611479828173,47.1071277327455,49.2412879464451,49.23687867184,49.2322090448262,..
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Malaysia,MYS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,97.7301935332944,97.7858740262041,97.8397514976645,97.8919385183286,97.9424657751403,..
Malaysia,MYS,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,95.9966449391973,96.0173467621383,96.0182636272288,96.0191440152349,96.019999368878,..
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Maldives,MDV,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.6489940790337,99.675443163466,99.702507903643,99.7301882656937,99.7584782998402,..
Maldives,MDV,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,97.1213636398167,97.8641004075029,98.5962212934826,99.3176875376915,99.7013015304493,..
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.6,53.4,53,54.5,..,..
Mali,MLI,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,80.8342374526546,82.2652506105548,83.6801195841677,85.0789328815907,86.3633567815443,..
Mali,MLI,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,42.5396302417606,43.8404477380485,45.1434215383033,46.4485840749361,47.7561676952566,..
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Malta,MLT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,99.9999977128228,99.9999984486759,100,100,..
Malta,MLT,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.9952644133915,99.9999977128228,99.9999984486759,100,100,..
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.3,99.8,100,100,..,..
Marshall Islands,MHL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,87.6339278712455,87.579321179184,87.5255330544284,87.4725613488075,87.4448539274847,..
Marshall Islands,MHL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,78.6065823369048,78.7159193807723,78.8167730658642,78.9094220356239,78.9585640543577,..
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,45.4,47.7,49,50.3,..,..
Mauritania,MRT,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,71.7451315704303,73.3049522964887,74.8619034584031,76.416594605687,77.2846491375388,..
Mauritania,MRT,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,51.8124755125379,53.9267671870648,56.0758490078081,58.2608340232933,58.676920295931,..
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5,99.6,100,100,..,..
Mauritius,MUS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.8294531889086,99.8537467482534,99.8780672728138,99.9024122575049,99.9265458263134,..
Mauritius,MUS,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,96.2430585209024,96.5249988240641,96.8074578506506,97.0904086099851,97.3737391141644,..
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.4,100,100,99.7,..,..
Mexico,MEX,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,98.7408072689782,99.0090934864526,99.2737986132837,99.4095196134934,99.5413676283293,..
Mexico,MEX,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,91.6152077254503,92.1526440010022,92.6614618116548,92.9784568798496,92.9912822357176,..
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,81.9,83.6,85.3,86.9,..,..
"Micronesia, Fed. Sts.",FSM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,89.8819541513315,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,90.4539007167041,..,..,..,..,..
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Moldova,MDA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,90.9779971950064,91.4092054171204,91.8415594867587,92.2745583834246,92.7079162757946,..
Moldova,MDA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,84.4032169070888,85.1600042772456,85.734993748898,86.3094330336137,86.8828564200079,..
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Monaco,MCO,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,100,100,100,100,100,..
Monaco,MCO,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,100,100,100,100,100,..
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.5,100,100,100,..,..
Mongolia,MNG,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,82.994734823721,83.761628489025,84.5344346158514,85.311512645746,86.092655324442,..
Mongolia,MNG,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,68.7755717433728,70.1321116661664,71.5023556683645,72.8851663037703,74.2806502878222,..
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,99.8,100,100,..,..
Montenegro,MNE,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.2839751783308,99.2830138723667,99.2820569937109,99.2810967659846,99.2801382117873,..
Montenegro,MNE,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,97.771772470462,97.7911092113251,97.8104504105016,97.8297883395881,97.8491274525811,..
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,..,..
Morocco,MAR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,87.9176789567835,89.0414569298463,90.1462114499195,91.2311035579693,92.2120267209653,..
Morocco,MAR,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,87.2504334400562,87.3836441048483,87.5163508881869,87.6475617548846,87.7780205460508,..
Mozambique,MOZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,30.6,31.5,33.2,36,..,..
